"dist_m","elevation_m","section","elv_chg_m","dist_chg_m","slope"
406944.594682793,1991.43920898438,"pct_sec_c5",0.375854492190001,44.7297015116383,0.00481433333330769
406989.324384305,1993.50329589844,"pct_sec_c5",2.06408691406,44.729701511651,0.0264208405405209
407034.054085816,1991.75915527344,"pct_sec_c5",-1.744140625,44.7297015116401,-0.0223299714621049
407078.783787328,1990.0908203125,"pct_sec_c5",-1.66833496094,44.7297015116492,-0.0213603622981809
407123.51348884,1984.82788085938,"pct_sec_c5",-5.26293945312,44.7297015116401,-0.0671062220048716
407168.243190351,1983.19091796875,"pct_sec_c5",-1.63696289063,44.729701511651,-0.020959054742326
407212.972891863,1988.27734375,"pct_sec_c5",5.08642578125,44.7297015116401,0.064875062852333
407257.702593375,1989.76477050781,"pct_sec_c5",1.48742675781,44.7297015116492,0.0190459314543039
407302.432294886,1989.58435058594,"pct_sec_c5",-0.180419921869998,44.7297015116401,-0.00231104694490949
407347.161996398,1989.29821777344,"pct_sec_c5",-0.2861328125,44.729701511651,-0.00366512146672601
407391.89169791,1991.63940429688,"pct_sec_c5",2.34118652344,44.7297015116383,0.029961705206364
407436.621399421,1986.18273925781,"pct_sec_c5",-5.45666503907,44.729701511651,-0.069552588732756
407481.351100933,1988.21984863281,"pct_sec_c5",2.037109375,44.7297015116401,0.0260760009237324
407526.080802445,1989.751953125,"pct_sec_c5",1.53210449219,44.7297015116492,0.0196175722837982
407570.810503956,1991.02844238281,"pct_sec_c5",1.27648925781,44.7297015116401,0.0163465437290883
407615.540205468,1993.53820800781,"pct_sec_c5",2.509765625,44.729701511651,0.0321147583419284
407660.269906979,1993.46350097656,"pct_sec_c5",-0.07470703125,44.7297015116401,-0.000956946607249611
407704.999608491,2002.81311035156,"pct_sec_c5",9.349609375,44.7297015116492,0.118062445473019
407749.729310003,2001.99206542969,"pct_sec_c5",-0.821044921869998,44.7297015116401,-0.0105158596934099
407794.459011514,1999.93298339844,"pct_sec_c5",-2.05908203125,44.729701511651,-0.0263568672096756
407839.188713026,1993.21105957031,"pct_sec_c5",-6.72192382813,44.7297015116383,-0.0854638497181146
407883.918414538,1988.44177246094,"pct_sec_c5",-4.76928710937,44.729701511651,-0.0608614574737678
407928.648116049,1982.99987792969,"pct_sec_c5",-5.44189453125,44.7297015116401,-0.0693661553353346
407973.377817561,1985.126953125,"pct_sec_c5",2.12707519531,44.7297015116492,0.0272259114353925
408018.107519073,1978.51062011719,"pct_sec_c5",-6.61633300781,44.7297015116401,-0.0841407156612551
408062.837220584,1979.60192871094,"pct_sec_c5",1.09130859375,44.729701511651,0.0139761662394425
408107.566922096,1975.79296875,"pct_sec_c5",-3.80895996094,44.7297015116401,-0.048672827798926
408152.296623608,1974.54797363281,"pct_sec_c5",-1.24499511719,44.7297015116492,-0.0159434449402813
408197.026325119,1971.43591308594,"pct_sec_c5",-3.11206054687,44.7297015116401,-0.0397992950145711
408241.756026631,1970.28015136719,"pct_sec_c5",-1.15576171875,44.729701511651,-0.0148012472906367
408286.485728142,1967.31567382812,"pct_sec_c5",-2.96447753907,44.7297015116492,-0.0379175383744941
408331.215429654,1965.439453125,"pct_sec_c5",-1.87622070312,44.7297015116001,-0.024019062064237
408375.945131166,1962.72485351562,"pct_sec_c5",-2.71459960938,44.7297015117001,-0.0347296233171461
408420.674832677,1962.89208984375,"pct_sec_c5",0.167236328130002,44.7297015116001,0.0021421764089085
408465.404534189,1962.52355957031,"pct_sec_c5",-0.368530273440001,44.7297015117001,-0.00472052144677025
408510.134235701,1957.10778808594,"pct_sec_c5",-5.41577148437,44.7297015116001,-0.0690363940358448
408554.863937212,1955.736328125,"pct_sec_c5",-1.37145996094,44.7297015117001,-0.0175619900755891
408599.593638724,1958.28894042969,"pct_sec_c5",2.55261230469,44.7297015116001,0.0326618439232998
408644.323340236,1958.25671386719,"pct_sec_c5",-0.0322265625,44.7297015117001,-0.000412800809657998
408689.053041747,1956.27453613281,"pct_sec_c5",-1.98217773438,44.7297015116001,-0.025373780634048
408733.782743259,1951.62658691406,"pct_sec_c5",-4.64794921875,44.7297015116001,-0.0593242351007431
408778.512444771,1952.46838378906,"pct_sec_c5",0.841796875,44.7297015116983,0.0107815866288422
408823.242146282,1959.85131835938,"pct_sec_c5",7.38293457032,44.7297015116001,0.0937254470310587
408867.971847794,1962.34619140625,"pct_sec_c5",2.49487304687,44.7297015117001,0.0319245894589144
408912.701549306,1955.17895507812,"pct_sec_c5",-7.16723632813,44.7297015116001,-0.0910337064893351
408957.431250817,1958.04907226562,"pct_sec_c5",2.8701171875,44.7297015117001,0.0367139649942631
409002.160952329,1959.55407714844,"pct_sec_c5",1.50500488282,44.7297015116001,0.0192708439109594
409046.89065384,1961.32275390625,"pct_sec_c5",1.76867675781,44.7297015117001,0.0226437791707501
409091.620355352,1961.72180175781,"pct_sec_c5",0.399047851559999,44.7297015116001,0.00511140258033324
409136.350056864,1955.6123046875,"pct_sec_c5",-6.10949707031,44.7297015116001,-0.0777773147744396
409181.079758375,1954.83056640625,"pct_sec_c5",-0.78173828125,44.7297015117001,-0.0100125293083409
409225.809459887,1950.63305664062,"pct_sec_c5",-4.19750976563,44.7297015116001,-0.0536103138600668
409270.539161399,1945.07397460938,"pct_sec_c5",-5.55908203124,44.7297015117001,-0.0708448872048437
409315.26886291,1943.83544921875,"pct_sec_c5",-1.23852539063,44.7297015116001,-0.0158606358570063
409359.998564422,1941.39953613281,"pct_sec_c5",-2.43591308594,44.7297015117001,-0.0311716390154085
409404.728265934,1943.68115234375,"pct_sec_c5",2.28161621094,44.7297015116001,0.0292006812994896
409449.457967445,1948.77307128906,"pct_sec_c5",5.09191894531,44.7297015117001,0.0649445274193103
409494.187668957,1945.35217285156,"pct_sec_c5",-3.4208984375,44.7297015116001,-0.0437343029395666
409538.917370469,1948.22314453125,"pct_sec_c5",2.87097167969,44.7297015117001,0.0367248655784074
409583.64707198,1953.40258789062,"pct_sec_c5",5.17944335937,44.7297015116001,0.0660510695463579
409628.376773492,1962.46301269531,"pct_sec_c5",9.06042480469,44.7297015116001,0.114508695989737
409673.106475004,1955.77160644531,"pct_sec_c5",-6.69140625,44.7297015116983,-0.085081534740172
409717.836176515,1957.4677734375,"pct_sec_c5",1.69616699219,44.7297015116001,0.0217163685832457
409762.565878027,1955.63256835938,"pct_sec_c5",-1.83520507812,44.7297015117001,-0.0234945818927146
409807.295579538,1960.79162597656,"pct_sec_c5",5.15905761718,44.7297015116001,0.0657933832732887
409852.02528105,1967.29919433594,"pct_sec_c5",6.50756835938,44.7297015117001,0.0827768654979589
409896.754982562,1971.14855957031,"pct_sec_c5",3.84936523437,44.7297015116001,0.0491866271231186
409941.484684073,1974.12133789062,"pct_sec_c5",2.97277832031,44.7297015117001,0.0380233995833908
409986.214385585,1975.94763183594,"pct_sec_c5",1.82629394532,44.7297015116001,0.0233806270918491
410030.944087097,1975.56213378906,"pct_sec_c5",-0.385498046880002,44.7297015117001,-0.0049378519227651
410075.673788608,1975.06372070312,"pct_sec_c5",-0.498413085940001,44.7297015116001,-0.00638407668948498
410120.40349012,1971.11755371094,"pct_sec_c5",-3.94616699218,44.7297015116001,-0.0504172482711634
410165.133191632,1968.4775390625,"pct_sec_c5",-2.64001464844,44.7297015117001,-0.0337776502634889
410209.862893143,1966.83459472656,"pct_sec_c5",-1.64294433594,44.7297015116001,-0.0210355702337198
410254.592594655,1967.21740722656,"pct_sec_c5",0.3828125,44.7297015117001,0.00490345438645401
410299.322296167,1969.90759277344,"pct_sec_c5",2.69018554688,44.7297015116001,0.0344180327217673
410344.051997678,1970.21301269531,"pct_sec_c5",0.305419921869998,44.7297015117001,0.00391216573346278
410388.78169919,1967.16564941406,"pct_sec_c5",-3.04736328125,44.7297015116001,-0.038974476204086
410433.511400702,1964.15649414062,"pct_sec_c5",-3.00915527344,44.7297015117001,-0.0384872900085463
410478.241102213,1960.06372070312,"pct_sec_c5",-4.0927734375,44.7297015116001,-0.0522801350201656
410522.970803725,1958.54150390625,"pct_sec_c5",-1.52221679687,44.7297015116001,-0.019491064934891
410567.700505236,1958.96154785156,"pct_sec_c5",0.420043945309999,44.7297015116983,0.00538032605940462
410612.430206748,1956.45190429688,"pct_sec_c5",-2.50964355468,44.7297015116001,-0.0321131996092671
410657.15990826,1954.26196289062,"pct_sec_c5",-2.18994140626,44.7297015117001,-0.0280293148568095
410701.889609771,1954.62243652344,"pct_sec_c5",0.360473632820003,44.7297015116001,0.00461732807951765
410746.619311283,1954.59423828125,"pct_sec_c5",-0.0281982421900011,44.7297015117001,-0.000361200723130654
410791.349012795,1953.66552734375,"pct_sec_c5",-0.9287109375,44.7297015116001,-0.0118944618431162
410836.078714306,1950.91943359375,"pct_sec_c5",-2.74609375,44.7297015117001,-0.0351315447816813
410880.808415818,1949.17834472656,"pct_sec_c5",-1.74108886719,44.7297015116001,-0.0222909397115206
410925.53811733,1947.01599121094,"pct_sec_c5",-2.16235351562,44.7297015117001,-0.0276767667504494
410970.267818841,1940.98071289062,"pct_sec_c5",-6.03527832032,44.7297015116001,-0.0768438262929703
411014.997520353,1939.26953125,"pct_sec_c5",-1.71118164062,44.7297015116001,-0.0219084176567266
411059.727221865,1941.24401855469,"pct_sec_c5",1.97448730469,44.7297015117001,0.0252754636577449
411104.456923376,1941.26098632812,"pct_sec_c5",0.0169677734299967,44.7297015116001,0.00021734590792852
411149.186624888,1940.15185546875,"pct_sec_c5",-1.10913085937,44.7297015117001,-0.0142043195962792
411193.916326399,1937.30395507812,"pct_sec_c5",-2.84790039063,44.7297015116001,-0.036430540488741
411238.646027911,1936.50158691406,"pct_sec_c5",-0.802368164059999,44.7297015117001,-0.0102767015800048
411283.375729423,1936.263671875,"pct_sec_c5",-0.237915039059999,44.7297015116001,-0.00304750503836741
411328.105430934,1935.720703125,"pct_sec_c5",-0.54296875,44.7297015117001,-0.00695472780483378
411372.835132446,1935.71118164062,"pct_sec_c5",-0.00952148438000222,44.7297015116001,-0.000121963894906041
411417.564833958,1938.154296875,"pct_sec_c5",2.44311523438,44.7297015116001,0.0312636201593157
411462.294535469,1935.84057617188,"pct_sec_c5",-2.31372070312,44.7297015117001,-0.0296108362655533
411507.024236981,1932.16650390625,"pct_sec_c5",-3.67407226563,44.7297015115983,-0.0469570125143326
411551.753938493,1928.544921875,"pct_sec_c5",-3.62158203125,44.7297015117001,-0.0462890897646853
411596.483640004,1927.56958007812,"pct_sec_c5",-0.975341796880002,44.7297015116001,-0.0124915016911393
411641.213341516,1922.85278320312,"pct_sec_c5",-4.716796875,44.7297015117001,-0.0601965685057414
411685.943043027,1922.14685058594,"pct_sec_c5",-0.705932617179997,44.7297015116001,-0.00904177773996641
411730.672744539,1920.80334472656,"pct_sec_c5",-1.34350585938,44.7297015117001,-0.0172042460908676
411775.402446051,1917.72375488281,"pct_sec_c5",-3.07958984375,44.7297015116001,-0.0393853497853913
411820.132147563,1916.43566894531,"pct_sec_c5",-1.2880859375,44.7297015117001,-0.0164949675216192
411864.861849074,1915.75134277344,"pct_sec_c5",-0.684326171869998,44.7297015116001,-0.00876508034411523
411909.591550586,1914.1728515625,"pct_sec_c5",-1.57849121094,44.7297015116001,-0.0202110378028764
411954.321252097,1911.62084960938,"pct_sec_c5",-2.55200195312,44.7297015117001,-0.0326540510974511
411999.050953609,1904.49816894531,"pct_sec_c5",-7.12268066407,44.7297015116001,-0.0904771782454438
412043.780655121,1903.09716796875,"pct_sec_c5",-1.40100097656,44.7297015117001,-0.0179400277797402
412088.510356632,1902.50830078125,"pct_sec_c5",-0.5888671875,44.7297015116001,-0.00754256218517096
412133.240058144,1901.32409667969,"pct_sec_c5",-1.18420410156,44.7297015117001,-0.0151653262350877
412177.969759656,1900.6240234375,"pct_sec_c5",-0.700073242190001,44.7297015116001,-0.00896674156956451
412222.699461167,1901.31237792969,"pct_sec_c5",0.688354492190001,44.7297015117001,0.00881666830823216
412267.429162679,1898.43713378906,"pct_sec_c5",-2.87524414063,44.7297015116001,-0.0367793680995989
412312.158864191,1894.42456054688,"pct_sec_c5",-4.01257324218,44.7297015116001,-0.0512611885502843
412356.888565702,1887.64758300781,"pct_sec_c5",-6.77697753907,44.7297015117001,-0.0861533518376409
412401.618267214,1882.25439453125,"pct_sec_c5",-5.39318847656,44.7297015115983,-0.0687512829636228
412446.347968725,1878.17541503906,"pct_sec_c5",-4.07897949219,44.7297015117001,-0.0521049058613349
412491.077670237,1875.32348632812,"pct_sec_c5",-2.85192871094,44.7297015116001,-0.0364819319754872
412535.807371749,1876.23266601562,"pct_sec_c5",0.9091796875,44.7297015117001,0.0116443850454907
412580.53707326,1875.43127441406,"pct_sec_c5",-0.801391601559999,44.7297015116001,-0.0102641964813803
412625.266774772,1869.60913085938,"pct_sec_c5",-5.82214355468,44.7297015117001,-0.0741608512814157
412669.996476284,1863.41674804688,"pct_sec_c5",-6.1923828125,44.7297015116001,-0.0788193215328931
412714.726177795,1857.98913574219,"pct_sec_c5",-5.42761230469,44.7297015117001,-0.0691858709870468
412759.455879307,1856.05346679688,"pct_sec_c5",-1.93566894531,44.7297015116001,-0.0247791744007323
412804.185580819,1851.80224609375,"pct_sec_c5",-4.25122070313,44.7297015116001,-0.0542922330059918
412848.91528233,1848.98950195312,"pct_sec_c5",-2.81274414063,44.7297015117001,-0.0359820081418834
412893.644983842,1850.14709472656,"pct_sec_c5",1.15759277344,44.7297015116001,0.0148246862125531
412938.374685354,1854.79516601562,"pct_sec_c5",4.64807128906,44.7297015117001,0.0593257820365114
412983.104386865,1855.8916015625,"pct_sec_c5",1.09643554688,44.7297015116001,0.0140417998543898
413027.834088377,1853.83276367188,"pct_sec_c5",-2.05883789062,44.7297015117001,-0.0263537465424608
413072.563789889,1848.78381347656,"pct_sec_c5",-5.04895019532,44.7297015116001,-0.0644011091328867
413117.2934914,1840.6240234375,"pct_sec_c5",-8.15979003906,44.7297015117001,-0.103384664786093
413162.023192912,1840.34118652344,"pct_sec_c5",-0.282836914059999,44.7297015116001,-0.00362290490247882
413206.752894423,1832.26159667969,"pct_sec_c5",-8.07958984375,44.7297015116001,-0.102390126157832
413251.482595935,1827.96484375,"pct_sec_c5",-4.29675292969,44.7297015117001,-0.0548701937412425
413296.212297447,1824.37060546875,"pct_sec_c5",-3.59423828125,44.7297015116001,-0.045941098541196
413340.941998958,1820.09826660156,"pct_sec_c5",-4.27233886719,44.7297015116983,-0.0545603090757085
413385.67170047,1817.47912597656,"pct_sec_c5",-2.619140625,44.7297015116001,-0.0335111887835687
413430.401401982,1818.62036132812,"pct_sec_c5",1.14123535156,44.7297015117001,0.0146152967609706
413475.131103493,1814.91296386719,"pct_sec_c5",-3.70739746093,44.7297015116001,-0.0473809995358104
413519.860805005,1818.68017578125,"pct_sec_c5",3.76721191406,44.7297015117001,0.0481418711441809
413564.590506517,1813.98474121094,"pct_sec_c5",-4.69543457031,44.7297015116001,-0.0599259274599992
413609.320208028,1812.99951171875,"pct_sec_c5",-0.985229492190001,44.7297015117001,-0.0126180957031501
413654.04990954,1804.08459472656,"pct_sec_c5",-8.91491699219,44.7297015116001,-0.112717169963107
413698.779611051,1798.23645019531,"pct_sec_c5",-5.84814453125,44.7297015116001,-0.0744883334047128
413743.509312563,1789.04113769531,"pct_sec_c5",-9.1953125,44.7297015117001,-0.116167440931206
413788.239014075,1785.74084472656,"pct_sec_c5",-3.30029296875,44.7297015116001,-0.0421980992272113
413832.968715587,1791.5537109375,"pct_sec_c5",5.81286621094,44.7297015117001,0.0740439913929547
413877.698417098,1787.05224609375,"pct_sec_c5",-4.50146484375,44.7297015116001,-0.0574672927960445
413922.42811861,1782.41748046875,"pct_sec_c5",-4.634765625,44.7297015117001,-0.0591571609155332
413967.157820121,1772.92358398438,"pct_sec_c5",-9.49389648437,44.7297015116001,-0.119832147885428
414011.887521633,1772.64624023438,"pct_sec_c5",-0.27734375,44.7297015117001,-0.00355254387494566
414056.617223145,1765.11987304688,"pct_sec_c5",-7.5263671875,44.7297015116001,-0.0955130701050963
414101.346924656,1758.23266601562,"pct_sec_c5",-6.88720703126,44.7297015117001,-0.0875331276313172
414146.076626168,1760.99658203125,"pct_sec_c5",2.76391601563,44.7297015116001,0.0353589733996112
414190.80632768,1757.27514648438,"pct_sec_c5",-3.72143554687,44.7297015116001,-0.0475595865865726
414235.536029191,1750.9765625,"pct_sec_c5",-6.29858398438,44.7297015116983,-0.0801536732953158
414280.265730703,1753.89697265625,"pct_sec_c5",2.92041015625,44.7297015116001,0.0373554966514072
414324.995432215,1744.88696289062,"pct_sec_c5",-9.01000976563,44.7297015117001,-0.113888229346957
414369.725133726,1744.263671875,"pct_sec_c5",-0.623291015619998,44.7297015116001,-0.00798342761730324
